"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,94359,"83864","ID","Sandpoint","Bonner County","Sandpoint",5079,283200,0.0339539978094195,0.104955130706204,0.142396127470754,,,"2018-11","2018-Q4",283200,0,"2018-11"
2018-11-30,81306,"53226","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Wauwatosa",5080,244900,0.00368852459016393,0.00657624332100288,0.0157610949813355,,,"2018-11","2018-Q4",244900,0,"2018-11"
2018-11-30,60585,"07076","NJ","New York-Newark-Jersey City","Union County","Scotch Plains",5081,503600,0.00599280862964443,0.0136876006441224,0.0262889749337681,,,"2006-07","2006-Q3",508900,-0.0104146197681273,"2006-03"
2018-11-30,72174,"32726","FL","Orlando-Kissimmee-Sanford","Lake County","Eustis",5082,164600,0.00734394124847001,0.031974921630094,0.112914131169709,,,"2006-07","2006-Q3",183400,-0.102508178844057,"2005-11"
2018-11-30,91045,"75702","TX","Tyler","Smith County","Tyler",5083,78800,0.0207253886010363,0.102097902097902,0.254777070063694,,,"2018-11","2018-Q4",78800,0,"2018-11"
2018-11-30,78959,"48085","MI","Detroit-Warren-Dearborn","Oakland County","Troy",5084,301600,-0.000331455087835598,-0.0101739415818838,0.0353587366975626,,,"2018-07","2018-Q3",306300,-0.0153444335618674,"2018-04"
2018-11-30,66056,"19803","DE","Philadelphia-Camden-Wilmington","New Castle County","Wilmington",5085,333400,-0.00596302921884317,-0.0165191740412979,-0.032501450957632,,,"2018-01","2018-Q1",368900,-0.0962320412035782,"2017-11"
2018-11-30,61218,"08859","NJ","New York-Newark-Jersey City","Middlesex County","Sayreville",5086,311400,0.0116959064327485,0.0439155212872947,0.125813449023861,,,"2006-09","2006-Q3",338400,-0.0797872340425532,"2005-06"
2018-11-30,61881,"10591","NY","New York-Newark-Jersey City","Westchester County","Tarrytown",5087,634100,0.00539083557951483,0.0187982005141388,0.00634819869861927,,,"2007-06","2007-Q2",665700,-0.0474688298032147,"2005-08"
2018-11-30,79437,"48864","MI","Lansing-East Lansing","Ingham County","Okemos",5088,261100,0.000383141762452107,0.00927715500579822,0.0464929859719439,,,"2018-11","2018-Q4",261100,0,"2018-11"
2018-11-30,84692,"60803","IL","Chicago-Naperville-Elgin","Cook County","Alsip",5089,161000,0.0106716886377903,0.0215736040609137,0.0676392572944297,,,"2006-07","2006-Q3",214100,-0.248014946286782,"2004-01"
2018-11-30,66814,"21204","MD","Baltimore-Columbia-Towson","Baltimore County","Towson",5090,454500,-0.00307084887036631,-0.00590551181102362,0.0644028103044497,,,"2018-09","2018-Q3",457400,-0.00634018364669873,"2018-06"
2018-11-30,77628,"45371","OH","Dayton","Miami County","Tipp City",5091,190300,0.0106213489113117,0.0247711362412493,0.0733220530174845,,,"2018-11","2018-Q4",190300,0,"2018-11"
2018-11-30,69339,"27409","NC","Greensboro-High Point","Guilford County","Greensboro",5092,129000,0.0062402496099844,0.0205696202531646,0.089527027027027,,,"2018-11","2018-Q4",129000,0,"2018-11"
2018-11-30,96738,"92227","CA","El Centro","Imperial County","Brawley",5093,192800,0.0142030510257759,0.0501089324618736,0.119628339140534,,,"2006-05","2006-Q2",228100,-0.154756685664182,"2005-07"
2018-11-30,63017,"13210","NY","Syracuse","Onondaga County","Syracuse",5094,137400,0.00218818380743982,0.00218818380743982,0.00145772594752187,,,"2018-02","2018-Q1",139600,-0.0157593123209169,"2017-12"
2018-11-30,65790,"19123","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",5095,377200,0,-0.0013238019592269,0.0311645708037179,,,"2018-07","2018-Q3",378500,-0.00343461030383091,"2018-07"
2018-11-30,70349,"29170","SC","Columbia","Lexington County","Oak Grove",5096,132900,0.00377643504531722,0.0106463878326996,0.0761133603238866,,,"2018-11","2018-Q4",132900,0,"2018-11"
2018-11-30,71807,"32128","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Port Orange",5097,293900,0.0027294438758103,0.0037568306010929,0.0396179695790591,,,"2006-07","2006-Q3",342400,-0.141647196261682,"2005-06"
2018-11-30,91073,"75771","TX","Tyler","Smith County","Lindale",5098,185500,0.005420054200542,0.0197910940076965,0.141538461538462,,,"2018-11","2018-Q4",185500,0,"2018-11"
2018-11-30,60723,"07621","NJ","New York-Newark-Jersey City","Bergen County","Bergenfield",5099,371400,0.00459832296456586,0.0125408942202835,0.0459025626584061,,,"2006-06","2006-Q2",408300,-0.0903747244673034,"2005-05"
2018-11-30,99840,"98520","WA","Aberdeen","Grays Harbor County","Aberdeen",5100,145600,0.0181818181818182,0.0881913303437967,0.231810490693739,,,"2018-11","2018-Q4",145600,0,"2018-11"
2018-11-30,96321,"91202","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",5101,848900,0.00951361636342015,0.0212945139557267,0.0700869784444725,,,"2018-11","2018-Q4",848900,0,"2018-11"
2018-11-30,86371,"64134","MO","Kansas City","Jackson County","Kansas City",5102,91600,0.0121546961325967,0.045662100456621,0.227882037533512,,,"2007-06","2007-Q2",99800,-0.0821643286573146,"2003-08"
2018-11-30,63019,"13212","NY","Syracuse","Onondaga County","North Syracuse",5103,120800,0.00165837479270315,0.00918964076858814,0.0298380221653879,,,"2018-11","2018-Q4",120800,0,"2018-11"
2018-11-30,63925,"15143","PA","Pittsburgh","Allegheny County","Franklin Park",5104,329900,0.00273556231003039,0.00732824427480916,0.0717998700454841,,,"2018-11","2018-Q4",329900,0,"2018-11"
2018-11-30,84478,"60426","IL","Chicago-Naperville-Elgin","Cook County","Harvey",5105,40000,0.0152284263959391,0.0443864229765013,-0.0196078431372549,,,"2008-03","2008-Q1",105700,-0.621570482497635,
2018-11-30,79510,"49017","MI","Battle Creek","Calhoun County","Battle Creek",5106,110600,0.0109689213893967,0.0433962264150943,0.281575898030127,,,"2018-11","2018-Q4",110600,0,"2018-11"
2018-11-30,58912,"02809","RI","Providence-Warwick","Bristol County","Bristol",5107,335900,0.0117469879518072,0.0351309707241911,0.0814552479072762,,,"2006-01","2006-Q1",343700,-0.0226942100669188,"2005-07"
2018-11-30,66575,"20716","MD","Washington-Arlington-Alexandria","Prince Georges County","Bowie",5108,311900,0.000641642605068977,0.0100388601036269,0.0619679945522642,,,"2006-10","2006-Q4",362900,-0.140534582529622,"2005-04"
2018-11-30,99528,"98043","WA","Seattle-Tacoma-Bellevue","Snohomish County","Mountlake Terrace",5109,450100,0.00334373606776638,0.00581005586592179,0.0885126964933494,,,"2018-11","2018-Q4",450100,0,"2018-11"
